"","author","row_num"
"1059","LINN RJ",473
"1060","ZHANG W",473
"1061","LI ZY",473
"1062","BOWONDER B",474
"1063","YADAV S",474
"1064","KUMAR BS",474
"1065","HALSTEAD JA",475
"1066","COUDRET NA",475
"1067","ANDERSEN PH",476
"1068","CHRISTENSEN PR",476
"1069","MCCUTCHEON D",477
"1070","STUART FI",477
"1071","ZEHNER II WB",478
"1072","JONES O",479
"1073","EDWARDS T",479
"1074","BECKINSALE M",479
"1075","SHANMUGANANDAM D",480
"1076","RAJAMANICKAM R",480
"1077","DORAISWAMY I",480
"1078","RATNAM TV",480
"1079","AUSTIN CJ",481
"1080","HORNBERGER KD",481
"1081","SHMERLING JE",481
"1082","ROBERTO A",482
"1083","NOGUEIRA R",482
"1084","REINHARD N",482
"1085","GRANSTRAND O",483
"1086","SCOTT GM",484
"1087","BOLY V",485
"1088","MOREL L",485
"1089","RENAUD J",485
"1090","GUIDAT C",485
"1091","HABERMANN F",486
"1092","SCHEER AW",486
"1093","METZEMAEKERS DAMM",487
"1094","TSCHIRKY H",488
"1095","LICHTENTHALER E",488
"1096","PFUND K",488
"1097","SICOTTE H",489
"1098","LANGLEY A",489
"1099","PICKSTONE M",490
"1100","QUINN C",490
"1101","TATIKONDA MV",491
"1102","ROSENTHAL SR",491
"1103","CARAYANNIS EG",492
"1104","PROBERT DR",493
"1105","PHAAL R",493
"1106","FARRUKH CJP",493
"1107","PROCTER AR",494
"1108","BOWONDER B",495
"1109","MIYAKE T",495
"1110","MALLICK DN",496
"1111","CHAUDHURY A",496
"1112","VOUTE JH",497
"1113","MEIJER BR",498
"1114","ACOSTA J",499
"1115","TURRENT G",499
"1116","OLIN M",499
"1117","GONZALEZ R",499
"1118","KNUUTILA J",500
"1119","NUMMELA A",500
"1120","EDLUND M",501
"1121","MAGNUSSON MG",501
"1122","THOMPSON JS",502
"1123","PHAAL R",503
"1124","FARRUKH CJP",503
"1125","PROBERT DR",503
"1126","UPTON DM",504
"1127","MCAFEE AP",504
"1128","TSCHIRKY H",505
"1129","KUMAR V",506
"1130","BHAT JSA",506
"1131","TANAKA Y",507
"1132","SATO M",507
"1133","HIRANO M",507
"1134","NAKADA H",507
"1135","SEKIGUCHI S",507
"1136","ZEVIAR FT",508
"1137","JAGLE A",509
"1138","DURRANI TS",509
"1139","DEGREGORIO G",510
"1140","MAGNUSSON MG",511
"1141","TSCHIRKY H",512
"1142","ESCHER JP",512
"1143","TOKDEMIR D",512
"1144","BELZ C",512
"1145","WATERS J",513
"1146","BEAN AS",514
"1147","RUSSO MJ",514
"1148","WHITELEY RL",514
"1149","CARIGNANI V",515
"1150","CHURCHILL TL",516
"1151","LIN M",517
"1152","SU J",517
"1153","WEN J",518
"1154","KOBAYASHI S",518
"1155","RIEMENSCHNEIDER CK",519
"1156","MYKYTYN JR. PP",519
"1157","NIGHTINGALE P",520
"1158","MII VB",521
"1159","KAUFMAN A",522
"1160","WOOD CH",522
"1161","THEYEL G",522
"1162","BURN JM",523
"1163","SZETO C",523
"1164","NELSON R",524
"1165","MORALES A",524
"1166","LOZANO-NIETO A",525
"1167","MILOSEVIC D",526
"1168","BAYYIGIT M",526
"1169","JONES O",527
"1170","GIESKES JFB",528
"1171","BOER H",528
"1172","BAUDET FCM",528
"1173","SEFERIS K",528
"1174","GOLDBERG JR",529
"1175","CHENG CH",530
"1176","KUMAR A",530
"1177","MOTWANI JG",530
"1178","REISMAN A",530
"1179","MADAN MS",530
"1180","RAJAGOPALAN S",531
"1181","GROVER V",532
"1182","LIEVENS A",533
"1183","DE RUYTER K",533
"1184","LEMMINK J",533
"1185","MARTENSEN A",534
"1186","DAHLGAARD JJ",534
"1187","BJORNENAK T",535
"1188","OLSON O",535
"1189","PAUL DL",536
"1190","PEARLSON KE",536
"1191","MCDANIEL JR. RR",536
"1192","LIU SHENG OR",537
"1193","HU PJH",537
"1194","WEI CP",537
"1195","MA PC",537
"1196","KUMAR A",538
"1197","MOTWANI JG",538
"1198","KAO C",539
"1199","LIU ST",539
"1200","MARTENSEN A",540
"1201","DAHLGAARD JJ",540
"1202","SIME JD",541
"1203","MITRI M",542
"1204","ORR S",543
"1205","SOHAL AS",543
"1206","SURESH KUMAR S",544
"1207","SATYANARAYANA KG",544
"1208","TUOMINEN M",545
"1209","PIIPPO P",545
"1210","ICHIMURA T",545
"1211","MATSUMOTO Y",545
"1212","CHIOU WC",546
"1213","KUO HW",546
"1214","LU IY",546
"1215","NAIK BM",547
"1216","TODT O",548
"1217","CURTIS K",549
"1218","LATIF N",549
"1219","PREZ-BUSTAMANTE G",550
"1220","HU PJ",551
"1221","CHAU PYK",551
"1222","LIU SHENG OR",551
"1223","TAM KY",551
"1224","KAYAL A",552
"1225","FERGUSON KH",553
"1226","BIGNELL V",554
"1227","HOLLINS B",555
"1228","BOBROWSKI PE",556
"1229","RANCHOD A",556
"1230","BONACCORSI A",557
"1231","PAMMOLLI F",557
"1232","PAOLI M",557
"1233","TANI S",557
"1234","GMEZ EJ",558
"1235","DEL POZO F",558
"1236","TERESA ARREDONDO M",558
"1237","SHABAYEK AAE",559
"1238","BEAN AS",560
"1239","EINOLF K",560
"1240","RUSSO MJ",560
"1241","KUMAR RL",561
"1242","CROOK CW",561
"1243","GROVER V",562
"1244","MALHOTRA MK",562
"1245","RAGHUNATHAN M",563
"1246","MADEY GR",563
"1247","HUANG X",564
"1248","SCHRODER B",564
"1249","STEFFENS P",564
"1250","JGLE AJ",565
"1251","JACKSON JA",566
"1252","KLOEBER JR. JM",566
"1253","RALSTON BE",566
"1254","DECKRO RF",566
"1255","BOLISANI E",567
"1256","SCARSO E",567
"1257","DOOREWAARD H",568
"1258","VAN BIJSTERVELD M",568
"1259","SKOK W",569
"1260","HACKNEY R",569
"1261","VAN DER ZEE JTM",570
"1262","DE JONG B",570
"1263","SADOWSKI M",571
"1264","ROTH A",571
"1265","MINARD B",572
"1266","DOU H",573
"1267","DOU JR JM",573
"1268","ANDERS C",574
"1269","KAPLAN AW",575
"1270","DOOLEY L",576
"1271","O'SULLIVAN D",576
"1272","RACE D",577
"1273","CURTIS A",577
"1274","BOOTH W",577
"1275","LEFEBVRE E",578
"1276","MASON R",578
"1277","CLAUSEN C",579
"1278","KOCH C",579
"1279","WATSON HJ",580
"1280","CONRAD S",581
"1281","MEYER MH",582
"1282","BOYER KK",583
"1283","GAGNON S",584
"1284","HAUCK AJ",585
"1285","BADAWY MK",586
"1286","SMITH GR",587
"1287","LEDERMAN FL",587
"1288","JONASH RS",587
"1289","ARCHBOLD R",588
"1290","ANGELL LC",589
"1291","KLASSEN RD",589
"1292","WILBON AD",590
"1293","ARCHBOLD R",591
"1294","HOBDAY M",592
"1295","RUSH H",592
"1296","DURRANI TS",593
"1297","FORBES SM",593
"1298","BROADFOOT C",593
"1299","BERS JA",594
"1300","LYNN GS",594
"1301","SPURLING C",594
"1302","YU WD",595
"1303","SKIBNIEWSKI MJ",595
"1304","TRACEY M",596
"1305","VONDEREMBSE MA",596
"1306","LIM JS",596
"1307","CARAYANNIS EG",597
"1308","ALEXANDER J",597
"1309","VAIRAKTARAKIS GL",598
"1310","SEGARS AH",599
"1311","GROVER V",599
"1312","SONG XM",600
"1313","PARRY ME",600
"1314","MEYER-KRAHMER F",601
"1315","REGER G",601
"1316","PEARCE R",602
"1317","BHALLA AS",603
"1318","LIKER JK",604
"1319","GIBSON DV",604
"1320","WU Y",604
"1321","BANDER JL",605
"1322","NAGARAJAN A",605
"1323","WHITE III CC",605
"1324","JACOBY R",606
"1325","MEE JL",606
"1326","BENNETT RJ",607
"1327","ZAWDIE G",608
"1328","LEE R",608
"1329","CURTIS K",609
"1330","LATIF N",609
"1331","KERNS JR. DV",610
"1332","KERNS SE",610
"1333","NASH RT",610
"1334","NYSTROM HE",611
"1335","HUGGANS MA",611
"1336","MAHAJAN A",612
"1337","MCDONALD D",612
"1338","VALSALAM SR",613
"1339","MURALIDHARAN V",613
"1340","KRISHNAN N",613
"1341","SARKAR TK",613
"1342","KHINCHA HP",613
"1343","PETERS LS",614
"1344","CARDULLO MW",615
"1345","MARTINSONS MG",616
"1346","XU Q",617
"1347","CHEN J",617
"1348","GUO B",617
"1349","BORDLEY RF",618
"1350","MARK FRUIN W",619
"1351","ROUSE WB",620
"1352","THOMAS BS",620
"1353","BOFF KR",620
"1354","KUSUNOKI K",621
"1355","NUMAGAMI T",621
"1356","BUKHRES O",622
"1357","MOSSMAN M",622
"1358","MORTON S",622
"1359","INOTAI A",623
"1360","SITOH PJ",624
"1361","BRAIDEN PM",624
"1362","SIMMONS JEL",624
"1363","KYLHEIKO K",625
"1364","YEALLAND J",626
"1365","MAJ SP",627
"1366","ROBBINS G",627
"1367","SHAW D",627
"1368","DULEY KW",627
"1369","MAJ SP",628
"1370","ROBBINS G",628
"1371","SHAW D",628
"1372","DULEY KW",628
"1373","MCGRATH GM",629
"1374","OFFEN RJ",629
"1375","AMIDON DM",630
"1376","ODAKA K",631
"1377","ROSS JW",632
"1378","BEATH CM",632
"1379","GOODHUE DL",632
"1380","PRICE RM",633
"1381","CHIESA V",634
"1382","COUGHLAN P",634
"1383","VOSS CA",634
"1384","BUKHRES O",635
"1385","MOSSMAN M",635
"1386","MORTON S",635
"1387","DICKSON KE",636
"1388","HADJIMANOLIS A",636
"1389","HASHMI A",637
"1390","ABU-SULAIMAN R",637
"1391","MCCRINDLE BW",637
"1392","SMALLHORN JF",637
"1393","WILLIAMS WG",637
"1394","FREEDOM RM",637
"1395","ANWAR MA",638
"1396","BOGHANI AB",639
"1397","LOBOSCO G",640
"1398","DHINGRA R",640
"1399","WOLFSON L",641
"1400","WILLINSKY J",641
"1401","PALVIA PC",642
"1402","KAMOCHE K",643
"1403","MUELLER F",643
"1404","MCCOSH A",644
"1405","SMART A",644
"1406","BARRAR P",644
"1407","LLOYD A",644
"1408","DEEM R",645
"1409","HODGSON PD",646
"1410","CARDEW-HALL MJ",646
"1411","LILIAN CHAN Y",647
"1412","LYNN BE",647
"1413","PHAAL R",648
"1414","PATERSON CJ",648
"1415","PROBERT DR",648
"1416","PERVAN G",649
"1417","IRWIN H",650
"1418","MORE E",650
"1419","MCGRATH M",650
"1420","CARAYANNIS EG",651
"1421","MARX AE",652
"1422","PANIZZOLO R",653
"1423","BROCKHOFF K",654
"1424","BHALLA AS",655
"1425","KHURSHID A",656
"1426","HUSSAIN SA",656
"1427","LIAO Z",657
"1428","CHEN AY",657
"1429","ORR S",658
"1430","ROUSE WB",659
"1431","BARLEY SR",660
"1432","LEWIS MW",661
"1433","JASSAWALLA AR",662
"1434","SASHITTAL HC",662
"1435","BAYUS BL",663
"1436","UR REHMAN S",664
"1437","BAKER ABA",664
"1438","MAJID S",664
"1439","OTTOSSON S",665
"1440","NA NA",666
"1441","FOUCH B",667
"1442","DANKBAAR B",668
"1443","CAMPBELL A",669
"1444","BIRCHALL DW",670
"1445","CHANARON JJ",670
"1446","HEIDENBERGER K",671
"1447","ROTH M",671
"1448","STROETMANN B",672
"1449","BEIER M",672
"1450","KIRCHNER H",672
"1451","REDEL T",672
"1452","EITEL DF",673
"1453","RUSSELL JS",674
"1454","FLACK DA",674
"1455","BATES GD",674
"1456","HAYDEN JR. WM",674
"1457","WALESH SG",674
"1458","BOWONDER B",675
"1459","RHODES E",676
"1460","CARTER R",676
"1461","CORMIER RC",677
"1462","DORLING DV",677
"1463","PACE CB",678
"1464","HUPPERT MD",678
"1465","BERRY MMJ",679
"1466","TAGGART JH",679
"1467","HOBDAY M",680
"1468","LIU SHENG OR",681
"1469","HU PJH",681
"1470","WEI CP",681
"1471","HIGA K",681
"1472","AU G",681
"1473","ROBERTS R",682
"1474","HANSEN KL",683
"1475","RUSH H",683
"1476","MAIER FH",684
"1477","BOEKER W",685
"1478","HUO YP",685
"1479","GASSMANN O",686
"1480","VON ZEDTWITZ M",686
"1481","CHEN CC",687
"1482","GREENE PG",687
"1483","CRICK A",687
"1484","DJEBARNI R",688
"1485","HIBBERD P",688
"1486","FONTES M",689
"1487","COOMBS R",689
"1488","NA NA",690
"1489","ROCHECOUSTE H",691
"1490","DE GRAAFF E",692
"1491","COWDROY R",692
"1492","MONTEALEGRE R",693
"1493","GARCIA-ARREOLA J",694
"1494","HEMINGWAY DE",695
"1495","KATZBERG JD",695
"1496","VANDENBERGHE DG",695
"1497","ARORA SL",696
"1498","MUBEEN A",696
"1499","KUMAR P",696
"1500","MARBLE RP",697
"1501","KARUPPAN M",697
"1502","MIRCHANDANI DA",698
"1503","LEDERER AL",698
"1504","GUPTA YP",699
"1505","KARIMI J",699
"1506","SOMERS TM",699
"1507","RAO BKN",700
"1508","LU Y",701
"1509","CAI N",701
"1510","HERTZLER PL",702
"1511","PLASSE R",702
"1512","ROMAN M",702
"1513","SPEARS J",702
"1514","SPETH T",702
"1515","METCALFE B",703
"1516","OTIS RM",704
"1517","SCHNEIDERMANN N",704
"1518","PAULA G",705
"1519","DERRIEN T",706
"1520","HOBDAY M",707
"1521","RUSH H",707
"1522","SMALL MH",708
"1523","CHEN IJ",708
"1524","AGIUS HW",709
"1525","ANGELIDES MC",709
"1526","NA NA",710
"1527","XU Q",711
"1528","HU P",711
"1529","GUO B",711
"1530","SHEN S",711
"1531","BARTON S",712
"1532","KOTNOUR T",712
"1533","RAGUSA JM",713
"1534","COLE MH",714
"1535","SAHIN FM",715
"1536","SIMONS G",716
"1537","BOYLAN R",716
"1538","LUCARELLI C",716
"1539","WRIGHT F",716
"1540","KNOTH W",716
"1541","TAN A",716
"1542","WALSH S",716
"1543","CHENG CH",717
"1544","REISMAN A",717
"1545","KUMAR A",717
"1546","MOTWANI J",717
"1547","MADAN M",717
"1548","KASPARECK F",718
"1549","SKILBECK JN",719
"1550","CRUICKSHANK CM",719
"1551","ANDERSON TR",720
"1552","HOLLINGSWORTH KB",720
"1553","RYAN K",721
"1554","TSCHIRKY H",722
"1555","SINDIR MM",723
"1556","SHANKAR V",723
"1557","CULLINANE TP",724
"1558","CHINNAIAH PSS",724
"1559","WONGVASU N",724
"1560","KAMARTHI SV",724
"1561","GRUVER WR",725
"1562","STAMOS SC",725
"1563","KOVCS GL",726
"1564","NACSA J",726
"1565","LEPSNYI I",726
"1566","WONG YM",727
"1567","BOND PL",728
"1568","KLOMP R",729
"1569","POTHUIZEN L",729
"1570","GRISON B",730
"1571","LESTEL D",730
"1572","FLETCHER PD",731
"1573","SCHOONWINKEL A",732
"1574","MILNE GW",732
"1575","JONES O",733
"1576","SMITH D",733
"1577","THAMPAPILLAI DJ",734
"1578","UHLIN HE",734
"1579","SUTHERLAND JW",735
"1580","GIGET M",736
"1581","UDO GJ",737
"1582","LINTON J",738
"1583","KING RC",739
"1584","XIA W",739
"1585","NA NA",740
"1586","GUPTA A",741
"1587","CHEN I",741
"1588","CHIANG D",741
"1589","ANDERSSON KH",742
"1590","SWITEK W",743
"1591","MAJEWSKI T",743
"1592","GUARIENTO WA",744
"1593","PANOUSIS SG",745
"1594","MALATARAS P",745
"1595","PATELODIMOU C",745
"1596","KOLITSI Z",745
"1597","PALLIKARAKIS N",745
"1598","BRADY T",746
"1599","RUSH H",746
"1600","HOBDAY M",746
"1601","DAVIES A",746
"1602","PROBERT D",746
"1603","BANERJEE S",746
"1604","VINCENT S L",747
"1605","MAHAPATRA RK",747
"1606","NA NA",748
"1607","FOO CT",749
"1608","JURY GM",750
"1609","GOPALAKRISHNAN S",751
"1610","DAMANPOUR F",751
"1611","GILBERT N",752
"1612","REGER G",753
"1613","VON WICHERT-NICK D",753
"1614","SHARIF MN",754
"1615","MCCARTHY I",755
"1616","LESEURE M",755
"1617","RIDGWAY K",755
"1618","FIELLER N",755
"1619","BARTEZZAGHI E",756
"1620","CORSO M",756
"1621","VERGANTI R",756
"1622","VAN DE KRAATS AH",757
"1623","THURLINGS LFG",757
"1624","PAPAGEORGIOU JC",758
"1625","STERLUND J",759
"1626","TIAN D",760
"1627","CHIAROMONTE F",761
"1628","CHESTER AN",762
"1629","CHESTER AN",763
"1630","HUSAIN Z",764
"1631","SUSHIL S",764
"1632","KARUPPAN CM",765
"1633","BROSSEAU A",766
"1634","ALKASS S",766
"1635","LENNON SJ",767
"1636","HENRIKSEN ADP",768
"1637","KAHEN G",769
"1638","VAN DE KRAATS AH",770
"1639","THURLINGS LFG",770
"1640","JAAKKOLA H",771
"1641","FILIP FG",772
"1642","ALEXANDRA A",772
"1643","SOCOL I",772
"1644","BENAMATI J",773
"1645","LEDERER AL",773
"1646","SINGH M",773
"1647","MASSCHELEIN CA",774
"1648","TSUTSUI M",775
"1649","BROWN JK",776
"1650","TSCHIRKY H",777
"1651","PIERGIGLI M",778
"1652","VERCELLI R",778
"1653","ZUCCHINALI A",778
"1654","KOCAOGLU DF",779
"1655","LEVY P",780
"1656","BRADY T",780
"1657","JENKINS R",781
"1658","CHAPMAN R",781
"1659","RAM B",781
"1660","SILVENNOINEN E",782
"1661","LIN B",783
"1662","ARORA SL",784
"1663","MUBEEN A",784
"1664","HAZELTINE B",785
"1665","MURPHY HJ",786
"1666","ANSELMO PC",787
"1667","RUBEN RA",787
"1668","LYONS WC",787
"1669","SMITH RL",788
"1670","BOYER KK",789
"1671","HAMILTON J",789
"1672","HEYL JE",790
"1673","PALVIA P",791
"1674","CHALIA C",791
"1675","NATARAJAN R",791
"1676","NERUR S",791
"1677","PALVIA S",791
"1678","RAINA S",791
"1679","RAMAKRISHNA HV",791
"1680","VIJAYARAMAN BS",791
"1681","MALLICK DN",792
"1682","CHOUDHURY A",792
"1683","KEYS LK",793
"1684","POLUTA MA",794
"1685","BIERLY PE",795
"1686","CHAKRABARTI AK",795
"1687","HUDAK JP",796
"1688","LYCHE DK",797
"1689","WILLIS CE",797
"1690","WILLIAMSON MP",797
"1691","SUITOR CT",797
"1692","ROMLEIN JR",797
"1693","BOYER KK",798
"1694","WARD PT",798
"1695","LEONG GK",798
"1696","BULGAK AA",799
"1697","LIQUAN H",799
"1698","CORDERO R",800
"1699","DITOMASO N",800
"1700","FARRIS GF",800
"1701","YANG HL",801
"1702","PRUDHOMME R",802
"1703","BRUCE D",802
"1704","HADDAD CJ",803
"1705","WEIPPERT RG",804
"1706","REISSNER J",804
"1707","BEARD JW",805
"1708","TILSON B",806
"1709","BROCKHOFF K",807
"1710","RICE WP",808
"1711","CABRAL-CARDOSO C",809
"1712","PULLI P",810
"1713","HEIKKINEN M",810
"1714","SHENOY RP",811
"1715","BOISOT M",812
"1716","LEMMON T",812
"1717","GRIFFITHS D",812
"1718","MOLE V",812
"1719","BIERLY P",813
"1720","CHAKRABARTI A",813
"1721","DALE A",814
"1722","LOVERIDGE D",814
"1723","RAYMOND L",815
"1724","JULIEN PA",815
"1725","CARRIRE JB",815
"1726","LACHANCE R",815
"1727","CHEESE J",816
"1728","WHELAN B",816
"1729","THOMAS P",817
"1730","ROBERTS R",818
"1731","GASSLER H",819
"1732","FRHLICH J",819
"1733","KOPCSA A",819
"1734","BASADUR M",820
"1735","HAUSDORF PA",820
"1736","DEN HOND F",821
"1737","GROENEWEGEN P",821
"1738","MILLING PM",822
"1739","CHUANG YC",823
"1740","TAN RR",823
"1741","WU MY",823
"1742","KUO HH",823
"1743","CHAN FTS",824
"1744","SCARSO E",825
"1745","BOLISANI E",825
"1746","CHIESA V",826
"1747","MANZINI R",826
"1748","CHALLIS D",827
"1749","SAMSON D",827
"1750","GREGORY MJ",828
"1751","PROBERT DR",828
"1752","COWELL DR",828
"1753","DA VILLA F",829
"1754","PANIZZOLO R",829
"1755","COMAN A",830
"1756","BABA ML",831
"1757","FALKENBURG DR",831
"1758","HILL DH",831
"1759","CHISHOLM PSR",832
"1760","CONSTANTINE L",832
"1761","CUNNINGHAM W",832
"1762","HOHMANN L",832
"1763","KERTH N",832
"1764","BROOKS H",833
"1765","SZNT B",834
"1766","SIMPSON RL",835
"1767","CHALLIS D",836
"1768","SAMSON D",836
"1769","PARSE RR",837
"1770","MEDHAT S",838
"1771","CHIESA V",839
"1772","COUGHLAN P",839
"1773","VOSS CA",839
"1774","SCHEWE G",840
"1775","PARTHASARTHY R",841
"1776","YIN JZ",841
"1777","CALCAGNI DE",842
"1778","CLYBURN CA",842
"1779","TOMKINS G",842
"1780","GILBERT GR",842
"1781","CRAMER TJ",842
"1782","LEA RK",842
"1783","EHNES SG",842
"1784","ZAJTCHUK R",842
"1785","SCALON JD",843
"1786","VIDAI MELO MF",843
"1787","PANERAI RB",843
"1788","RAM S",844
"1789","RAM S",844
"1790","XU Q",845
"1791","GUO B",845
"1792","CHEN J",845
"1793","GUPTA A",846
"1794","YAMASAKI H",847
"1795","BABA J",847
"1796","CARAYANNIS EG",848
"1797","LYCHE DK",849
"1798","WILLIAMSON MP",849
"1799","SUITOR CT",849
"1800","ROMLEIN JR",849
"1801","CARAYANNIS E",850
"1802","KNOTT P",851
"1803","PEARSON A",851
"1804","TAYLOR R",851
"1805","CHAPELET B",852
"1806","SMALLENBURG K",853
"1807","HALMAN JIM",853
"1808","VAN MAL HH",853
"1809","DREJER A",854
"1810","DEMIRAG IS",855
"1811","BESSANT J",856
"1812","CAFFYN S",856
"1813","GILBERT J",856
"1814","MCGOURTY J",857
"1815","TARSHIS LA",857
"1816","DOMINICK P",857
"1817","HOFMANN U",858
"1818","KADARUSMAN A",859
"1819","SUHARTO I",859
"1820","AI TEE K",860
"1821","YUSUF E",861
"1822","SUHARTO I",861
"1823","TINCHER MG",862
"1824","MENASCE DA",863
"1825","DREGITS D",863
"1826","ROSSIN R",863
"1827","GANTZ D",863
"1828","LAM A",864
"1829","BADAWY MK",865
"1830","NONAKA I",866
"1831","KENNEY M",866
"1832","BART CK",867
"1833","CHAO LC",868
"1834","SKIBNIEWSKI MJ",868
"1835","WRIGHT JW",869
"1836","FLAK LH",869
"1837","HOFMANN U",870
"1838","MADDERRA T",871
"1839","REED M",871
"1840","FOO CT",872
"1841","SMITH R",873
"1842","KOTABE M",874
"1843","SCOTT SWAN K",874
"1844","RICHARDS LG",875
"1845","GORMAN M",875
"1846","SCHERER WT",875
"1847","LANDEL RD",875
"1848","KARUPPAN CM",876
"1849","SCHNIEDERJANS MJ",876
"1850","IANSITI M",877
"1851","ISE M",878
"1852","HUANG EA",879
"1853","HUNKELER DJ",879
"1854","MAHY I",880
"1855","PETERSON E",881
"1856","KAMEOKA A",882
"1857","DUTTA S",883
"1858","DOZ Y",883
"1859","SCOTT GM",884
"1860","HILLS P",885
"1861","SMITH WA",886
"1862","GREGORY MJ",887
"1863","GILMAN JJ",888
"1864","LAI VS",889
"1865","REEH B",889
"1866","WILLIAMS FP",890
"1867","D'SOUZA DE",890
"1868","ROSENFELDT ME",890
"1869","KASSAEE M",890
"1870","BOARDMAN JT",891
"1871","SMALL MH",892
"1872","CHEN IJ",892
"1873","GALES L",893
"1874","MANSOUR-COLE D",893
"1875","MARTINSONS MG",894
"1876","TSENG CS",894
"1877","HARMON R",895
"1878","ANON A",896
"1879","ROBERTS EB",897
"1880","ETTLIE JE",898
"1881","TRYGG LD",898
"1882","HUM SH",899
"1883","LEONG TY",899
"1884","SHARP JV",900
"1885","SUPPLE WJ",900
"1886","PATAIL BM",901
"1887","ARANHA ANF",901
"1888","HUGHES J",902
"1889","CLIFFORDE I",903
"1890","MORRIS G",903
"1891","CRABTREE B",903
"1892","OSBORN J",904
"1893","SPRENT A",904
"1894","O'BRIEN C",905
"1895","SMITH SJE",905
"1896","NIJSSEN EJ",906
"1897","ARBOUW ARL",906
"1898","COMMANDEUR HR",906
"1899","WOLF G",907
"1900","LONDON M",907
"1901","CASEY J",907
"1902","PUFAHL J",907
"1903","PHILIP G",908
"1904","GOPALAKRISHNAN M",908
"1905","MAWALKAR SR",908
"1906","LIYANAGE S",909
"1907","MITCHELL H",909
"1908","DE KLERK AM",910
"1909","DE WET G",910
"1910","RICHERSON ME",911
"1911","SHAPIRO G",912
"1912","KERNS JR. DV",913
"1913","GRIFFY-BROWN C",914
"1914","PIKE G",914
"1915","CONNOR J",915
"1916","LOPES S",916
"1917","STEPHENSON H",917
"1918","METCALFE JS",918
"1919","TAWFIK B",919
"1920","HEIMANN P",920
"1921","DAY GS",921
"1922","GOLD B",921
"1923","KUCZMARSKI TD",921
"1924","BERRY MMJ",922
"1925","TAGGART JH",922
"1926","HAUSCHILDT J",923
"1927","PEARSON AW",923
"1928","TOWNSEND DW",924
"1929","SHENHAR AJ",925
"1930","THAMHAIN HJ",925
"1931","VENDA VF",926
"1932","MACDONALD RJ",927
"1933","JINLIANG W",927
"1934","SPREHE JT",928
"1935","LEE M",929
"1936","OM K",929
"1937","DENIOZOS D",930
"1938","FLETCHER PT",931
"1939","BERTOT JC",931
"1940","BAYRAKTAR D",932
"1941","GZL S",932
"1942","VOSS CA",933
"1943","SANGSTER A",934
"1944","MILLER LE",935
"1945","HONEYCUTT TL",935
"1946","COWEN P",935
"1947","MORROW WE",935
"1948","HUESTON WD",935
"1949","BOWER DJ",936
"1950","DAHL DH",937
"1951","MCFARLAN TK",937
"1952","BATTISTA RN",938
"1953","JACOB R",938
"1954","HODGE MJ",938
"1955","SHARIF N",939
"1956","BAARK E",940
"1957","PUGH GE",941
"1958","TAN JKH",941
"1959","CHEN I",942
"1960","SMALL M",942
"1961","GRANSTRAND O",943
"1962","OSKARSSON C",943
"1963","KOCAOGLU DF",944
"1964","TAYLOR K",945
"1965","FRIZE M",945
"1966","IVERSON N",945
"1967","PAPONNET-CANTAT C",945
"1968","SHERWOOD MK",946
"1969","FLYNN BB",947
"1970","SCHROEDER RG",947
"1971","SAKAKIBARA S",947
"1972","CORDERO R",948
"1973","DITOMASO N",948
"1974","FARRIS GF",948
"1975","SCHEWE G",949
"1976","JOHNSON AA",950
"1977","GOREN G",951
"1978","SOH C",951
"1979","NEO BS",951
"1980","WONG SY",951
"1981","KOH CF",952
"1982","JORDAN E",953
"1983","WHITELEY AM",953
"1984","IRANI JJ",954
"1985","LEFEBVRE E",955
"1986","LEFEBVRE LA",955
"1987","PREFONTAINE L",955
"1988","MOGEE ME",956
"1989","KOLAR RG",956
"1990","KAISER KM",957
"1991","ROSS JW",957
"1992","GROVER V",958
"1993","CHEON MJ",958
"1994","TENG JTC",958
"1995","SOUTAR GN",959
"1996","MCNEIL MM",959
"1997","BARCLAY I",960
"1998","HOLROYD P",960
"1999","TAFT J",960
"2000","PURKAYASTHA P",961
"2001","AKHILESH KB",962
"2002","MADAN MOHAN TR",962
"2003","HOFFMAN KC",963
"2004","ALTER R",964
"2005","WEHRL F",964
"2006","MULLER RC",965
